elimfilters_sku,source_sku,segment,oem_count,oem_brand,oem_code,recovery_score,recovery_tier
EA52010,C262010,Air Filter,0,,,0,TIER_E
EA56206,C26206,Air Filter,0,,,0,TIER_E
EA52401,C26240/1,Air Filter,0,,,0,TIER_E
EA52402,C26240/2,Air Filter,0,,,0,TIER_E
EA56275,C26275,Air Filter,0,,,0,TIER_E
EA56315,C26315,Air Filter,0,,,0,TIER_E
EA53153,C26315/3,Air Filter,0,,,0,TIER_E
EA53156,C26315/6,Air Filter,0,,,0,TIER_E
EA52631,C2631M,Air Filter,0,,,0,TIER_E
EA56328,C26328,Air Filter,1,COMPAIR,ZS1096065,20,TIER_D
EA56379,C26379,Air Filter,0,,,0,TIER_E
EA56480,C26480,Air Filter,0,,,0,TIER_E
EA56550,C26550,Air Filter,1,SCANIA,234 1657,20,TIER_D
EA52659,C2659,Air Filter,0,,,0,TIER_E
EA52672,C2672,Air Filter,0,,,0,TIER_E
EA52673,C2673,Air Filter,0,,,0,TIER_E
EA52675,C2675,Air Filter,0,,,0,TIER_E
EA56761,C2676/1,Air Filter,0,,,0,TIER_E
EA56848,C26848,Air Filter,0,,,0,TIER_E
EA52685,C2685,Air Filter,0,,,0,TIER_E
EA52690,C2690,Air Filter,0,,,0,TIER_E
EA56951,C2695/1,Air Filter,0,,,0,TIER_E
EA50002,C27000/2,Air Filter,0,,,0,TIER_E
EA57007,C27007,Air Filter,0,,,0,TIER_E
EA57008,C27008,Air Filter,0,,,0,TIER_E
EA57024,C27024,Air Filter,0,,,0,TIER_E
EA57049,C27049,Air Filter,0,,,0,TIER_E
EA57052,C27052,Air Filter,0,,,0,TIER_E
EA57053,C27053,Air Filter,0,,,0,TIER_E
EA57055,C27055,Air Filter,0,,,0,TIER_E
EA57056,C27056,Air Filter,0,,,0,TIER_E
EA57057,C27057,Air Filter,0,,,0,TIER_E
EA57062,C27062,Air Filter,0,,,0,TIER_E
EA57065,C27065,Air Filter,0,,,0,TIER_E
EA57066,C27066,Air Filter,0,,,0,TIER_E
EA57068,C27068,Air Filter,0,,,0,TIER_E
EA57071,C27071,Air Filter,0,,,0,TIER_E
EA57073,C27073,Air Filter,0,,,0,TIER_E
EA57075,C27075,Air Filter,0,,,0,TIER_E
EA57076,C27076,Air Filter,0,,,0,TIER_E
EA57077,C27077,Air Filter,0,,,0,TIER_E
EA57081,C27081,Air Filter,0,,,0,TIER_E
EA57083,C27083,Air Filter,0,,,0,TIER_E
EA57085,C27085,Air Filter,0,,,0,TIER_E
EA57086,C27086,Air Filter,0,,,0,TIER_E
EA57087,C27087,Air Filter,0,,,0,TIER_E
EA57088,C27088,Air Filter,0,,,0,TIER_E
EA57089,C27089,Air Filter,0,,,0,TIER_E
EA57091,C27091,Air Filter,0,,,0,TIER_E
EA57093,C27093,Air Filter,0,,,0,TIER_E
EA57094,C27094,Air Filter,0,,,0,TIER_E
EA57097,C27097,Air Filter,0,,,0,TIER_E
EA57100,C27100,Air Filter,0,,,0,TIER_E
EA51020,C271020,Air Filter,2,COMPAIR,ZS1088236,20,TIER_D
EA51020,C271020,Air Filter,2,COMPAIR,100013298,20,TIER_D
EA57104,C27104,Air Filter,0,,,0,TIER_E
EA50505,C271050/5,Air Filter,0,,,0,TIER_E
EA51102,C27110/2,Air Filter,0,,,0,TIER_E
EA57112,C27112,Air Filter,0,,,0,TIER_E
EA57113,C27113,Air Filter,0,,,0,TIER_E
EA57115,C27115,Air Filter,0,,,0,TIER_E
EA57116,C27116,Air Filter,0,,,0,TIER_E
EA51704,C271170/4,Air Filter,0,,,0,TIER_E
EA51250,C271250,Air Filter,0,,,0,TIER_E
EA52502,C271250/2,Air Filter,0,,,0,TIER_E
EA52506,C271250/6,Air Filter,0,,,0,TIER_E
EA52507,C271250/7,Air Filter,0,,,0,TIER_E
EA51320,C271320,Air Filter,0,,,0,TIER_E
EA53206,C271320/6,Air Filter,0,,,0,TIER_E
EA57137,C27137,Air Filter,0,,,0,TIER_E
EA57140,C27140,Air Filter,0,,,0,TIER_E
EA51406,C271406,Air Filter,0,,,0,TIER_E
EA57143,C27143,Air Filter,0,,,0,TIER_E
EA51520,C271520,Air Filter,0,,,0,TIER_E
EA57153,C27153,Air Filter,0,,,0,TIER_E
EA57192,C27192,Air Filter,0,,,0,TIER_E
EA52720,C2720,Air Filter,0,,,0,TIER_E
EA52731,C2731,Air Filter,0,,,0,TIER_E
EA53322,C27332/2,Air Filter,0,,,0,TIER_E
EA52737,C2737,Air Filter,0,,,0,TIER_E
EA52751,C2751,Air Filter,0,,,0,TIER_E
EA57511,C2751/1,Air Filter,0,,,0,TIER_E
EA52758,C2758,Air Filter,0,,,0,TIER_E
EA57585,C27585,Air Filter,0,,,0,TIER_E
EA55851,C27585/1,Air Filter,0,,,0,TIER_E
EA52769,C2769,Air Filter,0,,,0,TIER_E
EA57742,C2774/2,Air Filter,0,,,0,TIER_E
EA57800,C27800,Air Filter,0,,,0,TIER_E
EA57902,C27902,Air Filter,0,,,0,TIER_E
EA52797,C2797,Air Filter,0,,,0,TIER_E
EA59981,C27998/1,Air Filter,0,,,0,TIER_E
EA58003,C28003,Air Filter,0,,,0,TIER_E
EA58006,C28006,Air Filter,0,,,0,TIER_E
EA58008,C28008,Air Filter,0,,,0,TIER_E
EA58021,C28021,Air Filter,0,,,0,TIER_E
EA58025,C28025,Air Filter,0,,,0,TIER_E
EA58039,C28039,Air Filter,0,,,0,TIER_E
EA58043,C28043M,Air Filter,0,,,0,TIER_E
EA58048,C28048,Air Filter,0,,,0,TIER_E
EA58049,C28049,Air Filter,1,TATA MOTORS,570109139910,20,TIER_D
EA50541,C28054/1,Air Filter,0,,,0,TIER_E
EA58055,C28055,Air Filter,0,,,0,TIER_E
EA58059,C28059,Air Filter,0,,,0,TIER_E
EA58061,C28061,Air Filter,0,,,0,TIER_E
EA58063,C28063,Air Filter,0,,,0,TIER_E
EA58064,C28064,Air Filter,0,,,0,TIER_E
EA58065,C28065,Air Filter,0,,,0,TIER_E
EA58072,C28072,Air Filter,0,,,0,TIER_E
EA58077,C28077,Air Filter,0,,,0,TIER_E
EA58078,C28078,Air Filter,0,,,0,TIER_E
EA58079,C28079,Air Filter,0,,,0,TIER_E
EA58081,C28081,Air Filter,0,,,0,TIER_E
EA58082,C28082,Air Filter,0,,,0,TIER_E
EA58087,C28087,Air Filter,0,,,0,TIER_E
EA58089,C28089,Air Filter,0,,,0,TIER_E
EA50911,C28091/1,Air Filter,0,,,0,TIER_E
EA50921,C28092/1,Air Filter,0,,,0,TIER_E
EA58093,C28093,Air Filter,0,,,0,TIER_E
EA58094,C28094,Air Filter,0,,,0,TIER_E
EA58096,C28096,Air Filter,0,,,0,TIER_E
EA58097,C28097,Air Filter,0,,,0,TIER_E
EA58114,C28114,Air Filter,0,,,0,TIER_E
EA54401,C281440/1,Air Filter,0,,,0,TIER_E
EA58160,C28160,Air Filter,0,,,0,TIER_E
EA58214,C28214,Air Filter,0,,,0,TIER_E
EA52827,C2827,Air Filter,0,,,0,TIER_E
EA58331,C28331,Air Filter,0,,,0,TIER_E
EA58524,C2852/4,Air Filter,0,,,0,TIER_E
EA52853,C2853,Air Filter,0,,,0,TIER_E
EA58601,C2860/1,Air Filter,0,,,0,TIER_E
EA58612,C2861/2,Air Filter,0,,,0,TIER_E
EA52873,C2873,Air Filter,0,,,0,TIER_E
EA52877,C2877,Air Filter,0,,,0,TIER_E
EA52878,C2878,Air Filter,0,,,0,TIER_E
EA52890,C2890,Air Filter,0,,,0,TIER_E
EA58940,C28940,Air Filter,0,,,0,TIER_E
EA58951,C28951,Air Filter,0,,,0,TIER_E
EA59532,C28953/2,Air Filter,0,,,0,TIER_E
EA59601,C28960/1X,Air Filter,0,,,0,TIER_E
EA59009,C29009,Air Filter,0,,,0,TIER_E
EA59018,C29018,Air Filter,0,,,0,TIER_E
EA59021,C29021M,Air Filter,0,,,0,TIER_E
EA59022,C29022,Air Filter,0,,,0,TIER_E
EA59025,C29025,Air Filter,0,,,0,TIER_E
EA53512,C29035/1/2,Air Filter,0,,,0,TIER_E
EA50352,C29035/2,Air Filter,0,,,0,TIER_E
EA59038,C29038,Air Filter,0,,,0,TIER_E
EA59045,C29045,Air Filter,0,,,0,TIER_E
EA59047,C29047,Air Filter,0,,,0,TIER_E
EA59052,C29052,Air Filter,0,,,0,TIER_E
EA59054,C29054,Air Filter,0,,,0,TIER_E
EA59062,C29062,Air Filter,0,,,0,TIER_E
EA59063,C29063,Air Filter,0,,,0,TIER_E
EA59067,C29067,Air Filter,0,,,0,TIER_E
EA59070,C29070,Air Filter,0,,,0,TIER_E
EA59072,C29072,Air Filter,0,,,0,TIER_E
EA59074,C29074,Air Filter,0,,,0,TIER_E
EA50321,C291032/1,Air Filter,0,,,0,TIER_E
EA59108,C29108,Air Filter,0,,,0,TIER_E
EA59122,C29122,Air Filter,0,,,0,TIER_E
EA59126,C29126,Air Filter,0,,,0,TIER_E
EA59130,C29130,Air Filter,2,FORD USA,3W33 9601 AB,20,TIER_D
EA59130,C29130,Air Filter,2,FORD USA,3W3Z-9601-CA,20,TIER_D
EA51366,C291366,Air Filter,0,,,0,TIER_E
EA59352,C29352,Air Filter,0,,,0,TIER_E
EA53525,C29352/5,Air Filter,0,,,0,TIER_E
EA53526,C29352/6,Air Filter,0,,,0,TIER_E
EA59377,C29377,Air Filter,0,,,0,TIER_E
EA52938,C2938,Air Filter,0,,,0,TIER_E
EA54011,C29401/1,Air Filter,0,,,0,TIER_E
EA52956,C2956,Air Filter,0,,,0,TIER_E
EA59624,C29624,Air Filter,0,,,0,TIER_E
EA52964,C2964M,Air Filter,0,,,0,TIER_E
EA59754,C29754,Air Filter,0,,,0,TIER_E
EA59769,C29769,Air Filter,0,,,0,TIER_E
EA52982,C2982,Air Filter,0,,,0,TIER_E
EA52987,C2987,Air Filter,0,,,0,TIER_E
EA59920,C29920,Air Filter,0,,,0,TIER_E
EA59931,C2993/1,Air Filter,0,,,0,TIER_E
EA59391,C29939/1X,Air Filter,0,,,0,TIER_E
EA59404,C29940/4,Air Filter,0,,,0,TIER_E
EA59985,C2998/5,Air Filter,0,,,0,TIER_E
EA50005,C30005M,Air Filter,0,,,0,TIER_E
EA50009,C30009M,Air Filter,0,,,0,TIER_E
EA50131,C30013/1,Air Filter,0,,,0,TIER_E
EA50033,C30033,Air Filter,0,,,0,TIER_E
EA50041,C30041,Air Filter,0,,,0,TIER_E
EA50042,C30042,Air Filter,0,,,0,TIER_E
EA50046,C30046,Air Filter,0,,,0,TIER_E
EA50048,C30048,Air Filter,0,,,0,TIER_E
EA50061,C30061,Air Filter,0,,,0,TIER_E
EA50065,C30065,Air Filter,0,,,0,TIER_E
EA50081,C30081,Air Filter,0,,,0,TIER_E
EA50082,C30082,Air Filter,0,,,0,TIER_E
EA50084,C30084,Air Filter,0,,,0,TIER_E
EA50085,C30085,Air Filter,0,,,0,TIER_E
EA50086,C30086,Air Filter,0,,,0,TIER_E
EA51016,C301016,Air Filter,0,,,0,TIER_E
EA50103,C30103,Air Filter,0,,,0,TIER_E
EA51151,C30115/1,Air Filter,0,,,0,TIER_E
EA53012,C3012,Air Filter,0,,,0,TIER_E
EA51253,C30125/3,Air Filter,0,,,0,TIER_E
EA51261,C30126/1,Air Filter,0,,,0,TIER_E
EA50136,C30136,Air Filter,0,,,0,TIER_E
EA51361,C30136/1,Air Filter,0,,,0,TIER_E
EA50150,C30150X,Air Filter,0,,,0,TIER_E
EA50152,C30152,Air Filter,0,,,0,TIER_E
EA50153,C30153,Air Filter,0,,,0,TIER_E
EA51611,C30161/1,Air Filter,0,,,0,TIER_E
EA50200,C30200,Air Filter,0,,,0,TIER_E
EA53027,C3027,Air Filter,0,,,0,TIER_E
EA53032,C3032,Air Filter,0,,,0,TIER_E
EA50325,C30325,Air Filter,0,,,0,TIER_E
EA50375,C30375,Air Filter,6,BECKER,84040315000,60,TIER_B
EA50375,C30375,Air Filter,6,BECKER,84040215000,60,TIER_B
EA50375,C30375,Air Filter,6,DEMAG (COMPAIR),432 629 00,60,TIER_B
EA50375,C30375,Air Filter,6,DEMAG (COMPAIR),295 043 06,60,TIER_B
EA50375,C30375,Air Filter,6,RIETSCHLE,730 520,60,TIER_B
EA50375,C30375,Air Filter,6,SULLAIR,4058,60,TIER_B
EA50304,C304,Air Filter,0,,,0,TIER_E
EA50400,C30400,Air Filter,0,,,0,TIER_E
EA53051,C3051,Air Filter,0,,,0,TIER_E
EA53054,C3054,Air Filter,0,,,0,TIER_E
EA50683,C30683,Air Filter,0,,,0,TIER_E
EA53087,C3087,Air Filter,0,,,0,TIER_E
EA50873,C30873,Air Filter,0,,,0,TIER_E
EA53088,C3088,Air Filter,0,,,0,TIER_E
EA50883,C30883,Air Filter,0,,,0,TIER_E
EA51011,C31011,Air Filter,0,,,0,TIER_E
EA51035,C31035,Air Filter,0,,,0,TIER_E
EA51036,C31036,Air Filter,0,,,0,TIER_E
EA51037,C31037,Air Filter,0,,,0,TIER_E
EA51041,C31041,Air Filter,0,,,0,TIER_E
EA51042,C31042,Air Filter,0,,,0,TIER_E
EA51043,C31043,Air Filter,0,,,0,TIER_E
EA51044,C31044,Air Filter,0,,,0,TIER_E
EA51045,C31045,Air Filter,0,,,0,TIER_E
EA51046,C31046,Air Filter,0,,,0,TIER_E
EA51051,C31051,Air Filter,0,,,0,TIER_E
EA51053,C31053,Air Filter,0,,,0,TIER_E
EA51054,C31054,Air Filter,0,,,0,TIER_E
EA51056,C31056,Air Filter,0,,,0,TIER_E
EA51058,C31058,Air Filter,0,,,0,TIER_E
EA51061,C31061,Air Filter,0,,,0,TIER_E
EA51071,C31071,Air Filter,0,,,0,TIER_E
EA51027,C311027,Air Filter,0,,,0,TIER_E
EA51109,C31109,Air Filter,0,,,0,TIER_E
EA51093,C311093,Air Filter,0,,,0,TIER_E
EA50931,C311093/1,Air Filter,0,,,0,TIER_E
EA51201,C31120/1X,Air Filter,0,,,0,TIER_E
EA52261,C311226/1,Air Filter,0,,,0,TIER_E
EA52262,C311226/2X,Air Filter,0,,,0,TIER_E
EA52541,C311254/1,Air Filter,0,,,0,TIER_E
EA51132,C31132,Air Filter,0,,,0,TIER_E
EA51390,C311390,Air Filter,0,,,0,TIER_E
EA51491,C31149/1,Air Filter,0,,,0,TIER_E
EA51152,C31152,Air Filter,0,,,0,TIER_E
EA51522,C31152/2,Air Filter,0,,,0,TIER_E
EA51902,C31190/2,Air Filter,0,,,0,TIER_E
EA52201,C31220/1,Air Filter,0,,,0,TIER_E
EA51221,C31221,Air Filter,0,,,0,TIER_E
EA53141,C3141,Air Filter,0,,,0,TIER_E
EA51521,C31521,Air Filter,0,,,0,TIER_E
EA53161,C3161,Air Filter,0,,,0,TIER_E
EA53163,C3163,Air Filter,0,,,0,TIER_E
EA57012,C3170/1/2,Air Filter,0,,,0,TIER_E
EA51751,C3175/1,Air Filter,0,,,0,TIER_E
EA51752,C3175/2,Air Filter,0,,,0,TIER_E
EA51753,C3175/3,Air Filter,0,,,0,TIER_E
EA51754,C3175/4,Air Filter,0,,,0,TIER_E
EA51850,C31850,Air Filter,0,,,0,TIER_E
EA53195,C3195,Air Filter,0,,,0,TIER_E
EA50321,C32/1,Air Filter,0,,,0,TIER_E
EA50322,C32/2,Air Filter,0,,,0,TIER_E
EA53244,C32/4(4),Air Filter,0,,,0,TIER_E
EA52005,C32005M,Air Filter,0,,,0,TIER_E
EA52006,C32006,Air Filter,0,,,0,TIER_E
EA52007,C32007,Air Filter,0,,,0,TIER_E
EA52007,C32007M,Air Filter,0,,,0,TIER_E
EA52011,C32011M,Air Filter,0,,,0,TIER_E
EA52021,C32021,Air Filter,0,,,0,TIER_E
EA52025,C32025,Air Filter,0,,,0,TIER_E
EA52032,C32032,Air Filter,0,,,0,TIER_E
EA52033,C32033,Air Filter,0,,,0,TIER_E
EA52036,C32036,Air Filter,0,,,0,TIER_E
EA52038,C32038,Air Filter,0,,,0,TIER_E
EA52042,C32042,Air Filter,0,,,0,TIER_E
EA52051,C32051,Air Filter,0,,,0,TIER_E
EA52052,C32052,Air Filter,0,,,0,TIER_E
EA52053,C32053,Air Filter,0,,,0,TIER_E
EA52055,C32055,Air Filter,0,,,0,TIER_E
EA52061,C32061,Air Filter,0,,,0,TIER_E
EA52064,C32064,Air Filter,0,,,0,TIER_E
EA51202,C32120/2,Air Filter,0,,,0,TIER_E
EA52126,C32126,Air Filter,0,,,0,TIER_E
EA52140,C32140,Air Filter,0,,,0,TIER_E
EA51752,C321752,Air Filter,0,,,0,TIER_E
EA52191,C32191M,Air Filter,0,,,0,TIER_E
EA52222,C32222,Air Filter,0,,,0,TIER_E
EA52331,C32331,Air Filter,0,,,0,TIER_E
EA52339,C32339,Air Filter,0,,,0,TIER_E
EA53233,C3233M,Air Filter,0,,,0,TIER_E
EA53236,C3236,Air Filter,0,,,0,TIER_E
EA52473,C32473,Air Filter,1,LIEBHERR,7403953,20,TIER_D
EA53255,C3255,Air Filter,0,,,0,TIER_E
EA53257,C3257,Air Filter,0,,,0,TIER_E
EA52820,C32820,Air Filter,0,,,0,TIER_E
EA52841,C3284/1,Air Filter,0,,,0,TIER_E
EA53287,C3287,Air Filter,0,,,0,TIER_E
EA53290,C3290,Air Filter,0,,,0,TIER_E
EA50334,C33(4),Air Filter,0,,,0,TIER_E
EA53314,C33/1(4),Air Filter,0,,,0,TIER_E
EA53022,C33022,Air Filter,0,,,0,TIER_E
EA53023,C33023,Air Filter,0,,,0,TIER_E
EA53028,C33028,Air Filter,0,,,0,TIER_E
EA53031,C33031,Air Filter,0,,,0,TIER_E
EA53043,C33043,Air Filter,0,,,0,TIER_E
EA53051,C33051,Air Filter,0,,,0,TIER_E
EA53061,C33061,Air Filter,0,,,0,TIER_E
EA51465,C331465,Air Filter,0,,,0,TIER_E
EA56001,C331600/1,Air Filter,0,,,0,TIER_E
EA51825,C331825,Air Filter,1,MACK,57-MD-33,20,TIER_D
EA53241,C33241,Air Filter,0,,,0,TIER_E
EA53280,C33280,Air Filter,0,,,0,TIER_E
EA53381,C3338/1,Air Filter,0,,,0,TIER_E
EA53540,C33540,Air Filter,0,,,0,TIER_E
EA53612,C3361/2,Air Filter,0,,,0,TIER_E
EA53382,C3382,Air Filter,0,,,0,TIER_E
EA53921,C33921,Air Filter,0,,,0,TIER_E
EA53962,C33962,Air Filter,0,,,0,TIER_E
EA50034,C34,Air Filter,0,,,0,TIER_E
EA54013,C34013,Air Filter,0,,,0,TIER_E
EA54015,C34015,Air Filter,0,,,0,TIER_E
EA54016,C34016,Air Filter,0,,,0,TIER_E
EA54021,C34021,Air Filter,0,,,0,TIER_E
EA54022,C34022,Air Filter,0,,,0,TIER_E
EA54023,C34023,Air Filter,0,,,0,TIER_E
EA54025,C34025,Air Filter,0,,,0,TIER_E
EA54026,C34026,Air Filter,0,,,0,TIER_E
EA54052,C34052,Air Filter,0,,,0,TIER_E
EA51091,C34109/1,Air Filter,0,,,0,TIER_E
EA51232,C34123/2,Air Filter,0,,,0,TIER_E
EA54360,C34360,Air Filter,0,,,0,TIER_E
EA53437,C3437,Air Filter,0,,,0,TIER_E
EA53468,C3468,Air Filter,0,,,0,TIER_E
EA53483,C3483,Air Filter,0,,,0,TIER_E
EA53485,C3485,Air Filter,0,,,0,TIER_E
EA54851,C3485/1,Air Filter,0,,,0,TIER_E
EA54852,C3485/2M,Air Filter,0,,,0,TIER_E
EA54904,C34904,Air Filter,0,,,0,TIER_E
EA53494,C3494,Air Filter,0,,,0,TIER_E
EA55006,C35006,Air Filter,0,,,0,TIER_E
EA55015,C35015M,Air Filter,0,,,0,TIER_E
EA55018,C35018,Air Filter,0,,,0,TIER_E
EA55019,C35019,Air Filter,0,,,0,TIER_E
EA55020,C35020,Air Filter,0,,,0,TIER_E
EA55030,C35030,Air Filter,0,,,0,TIER_E
EA55031,C35031,Air Filter,0,,,0,TIER_E
EA51177,C351177,Air Filter,0,,,0,TIER_E
EA51241,C35124/1,Air Filter,0,,,0,TIER_E
EA55127,C35127,Air Filter,0,,,0,TIER_E
EA55177,C35177M,Air Filter,0,,,0,TIER_E
EA55178,C35178,Air Filter,0,,,0,TIER_E
EA52602,C352260/2,Air Filter,0,,,0,TIER_E
EA53553,C3553,Air Filter,0,,,0,TIER_E
EA55942,C3594/2,Air Filter,0,,,0,TIER_E
EA56003,C36003M,Air Filter,0,,,0,TIER_E
EA56005,C36005,Air Filter,0,,,0,TIER_E
EA56007,C36007,Air Filter,0,,,0,TIER_E
EA50071,C36007/1,Air Filter,0,,,0,TIER_E
EA56015,C36015,Air Filter,0,,,0,TIER_E
EA56019,C36019,Air Filter,0,,,0,TIER_E
EA56022,C36022,Air Filter,0,,,0,TIER_E
EA56023,C36023,Air Filter,0,,,0,TIER_E
EA56032,C36032,Air Filter,0,,,0,TIER_E
EA56041,C36041,Air Filter,0,,,0,TIER_E
EA56051,C36051,Air Filter,0,,,0,TIER_E
EA51008,C361008,Air Filter,0,,,0,TIER_E
EA56110,C36110,Air Filter,0,,,0,TIER_E
EA56111,C36111,Air Filter,0,,,0,TIER_E
EA51552,C361552,Air Filter,0,,,0,TIER_E
EA53671,C3671,Air Filter,0,,,0,TIER_E
EA53698,C3698,Air Filter,0,,,0,TIER_E
EA56982,C3698/2,Air Filter,0,,,0,TIER_E
EA59832,C3698/3/2,Air Filter,0,,,0,TIER_E
EA59981,C36998/1,Air Filter,0,,,0,TIER_E
EA57001,C37001,Air Filter,0,,,0,TIER_E
EA57006,C37006,Air Filter,0,,,0,TIER_E
EA57008,C37008,Air Filter,0,,,0,TIER_E
EA50091,C37009/1,Air Filter,0,,,0,TIER_E
EA57010,C37010,Air Filter,0,,,0,TIER_E
EA57011,C37011,Air Filter,0,,,0,TIER_E
EA50111,C37011/1,Air Filter,0,,,0,TIER_E
EA57013,C37013,Air Filter,0,,,0,TIER_E
EA57015,C37015,Air Filter,0,,,0,TIER_E
EA57018,C37018,Air Filter,0,,,0,TIER_E
EA57022,C37022,Air Filter,0,,,0,TIER_E
EA57101,C37101,Air Filter,0,,,0,TIER_E
EA57306,C37306,Air Filter,0,,,0,TIER_E
EA53766,C3766M,Air Filter,0,,,0,TIER_E
EA53777,C3777,Air Filter,0,,,0,TIER_E
EA50111,C38011/1,Air Filter,0,,,0,TIER_E
EA58016,C38016,Air Filter,0,,,0,TIER_E
EA58017,C38017,Air Filter,0,,,0,TIER_E
EA58018,C38018,Air Filter,0,,,0,TIER_E
EA58147,C38147,Air Filter,0,,,0,TIER_E
EA58163,C38163,Air Filter,0,,,0,TIER_E
EA58309,C38309,Air Filter,0,,,0,TIER_E
EA53842,C3842,Air Filter,0,,,0,TIER_E
EA53877,C3877,Air Filter,0,,,0,TIER_E
EA53880,C3880M,Air Filter,0,,,0,TIER_E
EA59005,C39005,Air Filter,0,,,0,TIER_E
EA53975,C3975,Air Filter,0,,,0,TIER_E
EA53984,C3984,Air Filter,0,,,0,TIER_E
EA50010,C40010,Air Filter,0,,,0,TIER_E
EA50011,C40011,Air Filter,0,,,0,TIER_E
EA54002,C4002,Air Filter,0,,,0,TIER_E
EA50043,C40043,Air Filter,0,,,0,TIER_E
EA51460,C401460,Air Filter,1,MTU,869 094 00 16,20,TIER_D
EA54601,C401460/1,Air Filter,0,,,0,TIER_E
EA54057,C4057,Air Filter,0,,,0,TIER_E
EA54085,C4085,Air Filter,0,,,0,TIER_E
EA50410,C410,Air Filter,0,,,0,TIER_E
EA51001,C41001DECKEL,Air Filter,0,,,0,TIER_E
EA51006,C41006,Air Filter,0,,,0,TIER_E
EA51011,C41011,Air Filter,0,,,0,TIER_E
EA50411,C411,Air Filter,0,,,0,TIER_E
EA50420,C420,Air Filter,1,BOGE,569 004 001,20,TIER_D
EA52003,C42003,Air Filter,1,LIEBHERR,12101152,20,TIER_D
EA52004,C42004,Air Filter,0,,,0,TIER_E
EA52006,C42006,Air Filter,0,,,0,TIER_E
EA51550,C421550,Air Filter,0,,,0,TIER_E
EA55501,C421550/1,Air Filter,0,,,0,TIER_E
EA52192,C42192,Air Filter,0,,,0,TIER_E
EA54280,C4280,Air Filter,0,,,0,TIER_E
EA54287,C4287,Air Filter,0,,,0,TIER_E
EA52873,C4287/3,Air Filter,0,,,0,TIER_E
EA50431,C43/1,Air Filter,0,,,0,TIER_E
EA54334,C43/3(4),Air Filter,0,,,0,TIER_E
EA50901,C431090/1,Air Filter,1,VOLVO (TRUCKS/VCE/VME/PENTA),3837643,20,TIER_D
EA54369,C4369,Air Filter,0,,,0,TIER_E
EA50443,C44/3,Air Filter,0,,,0,TIER_E
EA54464,C44/6(4),Air Filter,0,,,0,TIER_E
EA54474,C44/7(4),Air Filter,0,,,0,TIER_E
EA54001,C44001,Air Filter,0,,,0,TIER_E
EA54002,C44002,Air Filter,0,,,0,TIER_E
EA54008,C44008,Air Filter,0,,,0,TIER_E
EA50045,C45,Air Filter,0,,,0,TIER_E
EA50041,C45004/1,Air Filter,0,,,0,TIER_E
EA50262,C452026/2,Air Filter,2,INNIO JENBACHER,416 037,20,TIER_D
EA50262,C452026/2,Air Filter,2,INNIO JENBACHER,120 7640,20,TIER_D
EA52695,C452695,Air Filter,2,INNIO JENBACHER,415 184,20,TIER_D
EA52695,C452695,Air Filter,2,MTU,X00005776,20,TIER_D
EA55336,C45336,Air Filter,0,,,0,TIER_E
EA54444,C454444,Air Filter,1,AERZENER,151 380 000,20,TIER_D
EA54588,C4588,Air Filter,0,,,0,TIER_E
EA56003,C46003,Air Filter,0,,,0,TIER_E
EA57160,C47160,Air Filter,0,,,0,TIER_E
EA50048,C48,Air Filter,1,RIETSCHLE,513 458,20,TIER_D
EA54824,C48/2(4),Air Filter,0,,,0,TIER_E
EA50011,C49001/1,Air Filter,0,,,0,TIER_E
EA59003,C49003,Air Filter,1,PACCAR,P621725,20,TIER_D
EA50821,C5082/1,Air Filter,0,,,0,TIER_E
EA50051,C51,Air Filter,0,,,0,TIER_E
EA50054,C54,Air Filter,0,,,0,TIER_E
EA54810,C54810,Air Filter,0,,,0,TIER_E
EA50554,C55(4),Air Filter,0,,,0,TIER_E
EA55235,C55235,Air Filter,0,,,0,TIER_E
EA55614,C56/1(4),Air Filter,0,,,0,TIER_E
EA51307,C571307,Air Filter,0,,,0,TIER_E
EA53071,C571307/1,Air Filter,0,,,0,TIER_E
EA53072,C571307/2,Air Filter,0,,,0,TIER_E
EA51708,C571708,Air Filter,0,,,0,TIER_E
EA57081,C571708/1,Air Filter,0,,,0,TIER_E
EA50811,C571708/11,Air Filter,0,,,0,TIER_E
EA50812,C571708/12,Air Filter,0,,,0,TIER_E
EA57082,C571708/2,Air Filter,0,,,0,TIER_E
EA57083,C571708/3,Air Filter,0,,,0,TIER_E
EA57084,C571708/4,Air Filter,0,,,0,TIER_E
EA57085,C571708/5,Air Filter,0,,,0,TIER_E
EA57087,C571708/7,Air Filter,0,,,0,TIER_E
EA57088,C571708/8,Air Filter,0,,,0,TIER_E
EA57089,C571708/9,Air Filter,0,,,0,TIER_E
EA51895,C571895,Air Filter,0,,,0,TIER_E
EA58952,C571895/2,Air Filter,0,,,0,TIER_E
EA58953,C571895/3,Air Filter,0,,,0,TIER_E
EA52192,C572192,Air Filter,0,,,0,TIER_E
EA52001,C572200/1,Air Filter,0,,,0,TIER_E
EA52284,C572284,Air Filter,0,,,0,TIER_E
EA52841,C572284/1,Air Filter,0,,,0,TIER_E
EA52843,C572284/3,Air Filter,0,,,0,TIER_E
EA52845,C572284/5,Air Filter,0,,,0,TIER_E
EA52288,C572288,Air Filter,0,,,0,TIER_E
EA52881,C572288/1,Air Filter,0,,,0,TIER_E
EA57288,C57288,Air Filter,0,,,0,TIER_E
